type,modified,language,license,rightsholder,datasetid,datasetname,institutioncode,basisofrecord,eventid,samplingprotocol,eventdate,eventremarks,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-09-30T23:32:20Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2268:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.30305 | recover longitude: 4.28731 | location name: Fort Lilo | location description: Fort Lilo, Scheldelaan Antwerpen",s-12,51.30305,4.28731,WGS84,30
Event,2017-03-21T22:43:09Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2269:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"recover latitude: 51.14993 | recover longitude: 4.58453 | location name: Kleine Nete Lier | location description: Linkeroever, aan oogvijzen 20m stroomaf siphon
Rivierstraat",kn-Lier,51.14993,4.58453,WGS84,30
Event,2017-03-21T22:55:14Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2271:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"recover latitude: 51.02780 | recover longitude: 3.78694 | location name: s-1 | location description: Andere locatie omwille van slijk:
Stukje stroomaf vorige locatie aan zelfde oever; aan uitstroom vijver",s-1,51.02347,3.78826,WGS84,30
Event,2017-03-21T23:00:24Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2272:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"recover latitude: 51.11731 | recover longitude: 4.54958 | location name: Beneden Nete Lier | location description: Rechteroever, aan uitwateringsbuis, uit te lezen rond laag water
Ouderijstraat",bn-Lier,51.11731,4.54958,WGS84,30
Event,2017-03-15T19:20:55Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2273:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"recover latitude: 51.10501 | recover longitude: 4.14124 | location name: Durme Hamveer | location description: Rechterpeiler, rechterzijde & stroomafzijde Mirabrug",du-Hamveer,51.10507,4.14106,WGS84,30
Event,2017-03-15T19:28:48Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2274:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"location name: Grote Nete Lier | location description: Rechteroever, onderaan aan trap uitwatering, uit te lezen rond laag water
Kesselsesteenweg 114",gn-Lier,51.13594,4.59381,WGS84,30
Event,2017-03-21T23:13:31Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2275:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"recover latitude: 51.29646 | recover longitude: 4.28570 | location name: Fort Liefkenshoek | location description: Fort Liefkenshoek, Ketenislaan 3, Beveren",s-11,51.29646,4.2857,WGS84,30
Event,2017-03-21T23:16:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2276:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"recover latitude: 51.30305 | recover longitude: 4.28731 | location name: Fort Lilo | location description: Fort Lilo, Scheldelaan Antwerpen",s-12,51.30305,4.28731,WGS84,30
Event,2017-03-21T22:49:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2291:event-receiver-deployment,receiver deployment,2016-09-29T00:00:00Z/2017-03-15T00:00:00Z,"recover latitude: 51.07183 | recover longitude: 4.45474 | location name: Beneden Nete Walem SO Rupel | location description: Linkeroever, aan vaarbaken, uit te lezen rond laag water
Emiel Engelsstraat, Mechelen",bn-Walem,51.07183,4.45474,WGS84,30
Event,2016-10-11T20:40:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2294:event-receiver-deployment,receiver deployment,2016-10-11T00:00:00Z/2016-10-11T00:00:00Z,"recover latitude: 51.00588 | recover longitude: 3.77876 | location name: Gontrode | location description: Gontrode Heirweg 4 Melle, onder de brug",s-2,51.00588,3.77876,WGS84,30
Event,2016-10-13T21:41:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2295:event-receiver-deployment,receiver deployment,2016-10-11T00:00:00Z/2016-10-13T00:00:00Z,"recover latitude: 51.00588 | recover longitude: 3.77876 | location name: Gontrode | location description: Gontrode Heirweg 4 Melle, onder de brug",s-2,51.00588,3.77876,WGS84,30
Event,2016-11-25T12:26:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2296:event-receiver-deployment,receiver deployment,2016-10-13T00:00:00Z/2016-11-25T00:00:00Z,"recover latitude: 51.00588 | recover longitude: 3.77876 | location name: Gontrode | location description: Gontrode Heirweg 4 Melle, onder de brug",s-2,51.00588,3.77876,WGS84,30
Event,2017-04-03T13:29:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2471:event-receiver-deployment,receiver deployment,2016-11-25T00:00:00Z/2017-04-03T00:00:00Z,"recover latitude: 51.00588 | recover longitude: 3.77876 | location name: Gontrode | location description: Gontrode Heirweg 4 Melle, onder de brug",s-2,51.00588,3.77876,WGS84,30
Event,2017-10-04T21:40:39Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2567:event-receiver-deployment,receiver deployment,2017-03-15T00:00:00Z/2017-10-04T00:00:00Z,"location name: Durme Hamveer | location description: Rechterpeiler, rechterzijde & stroomafzijde Mirabrug",du-Hamveer,51.10507,4.14106,WGS84,30
Event,2017-10-04T21:40:39Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2568:event-receiver-deployment,receiver deployment,2017-03-15T00:00:00Z/2017-10-04T00:00:00Z,"recover latitude: 51.13590 | recover longitude: 4.59380 | location name: Grote Nete Lier | location description: Rechteroever, onderaan aan trap uitwatering, uit te lezen rond laag water
Kesselsesteenweg 114",gn-Lier,51.13594,4.59381,WGS84,30
Event,2017-10-04T21:39:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2606:event-receiver-deployment,receiver deployment,2017-03-15T00:00:00Z/2017-10-04T00:00:00Z,"recover latitude: 51.14990 | recover longitude: 4.58450 | location name: Kleine Nete Lier | location description: Linkeroever, aan oogvijzen 20m stroomaf siphon
Rivierstraat",kn-Lier,51.14993,4.58453,WGS84,30
Event,2018-08-08T15:21:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2607:event-receiver-deployment,receiver deployment,2017-10-04T00:00:00Z/2018-08-08T00:00:00Z,"recover latitude: 51.07183 | recover longitude: 4.45474 | location name: Beneden Nete Walem SO Rupel | location description: Linkeroever, aan vaarbaken, uit te lezen rond laag water
Emiel Engelsstraat, Mechelen",bn-Walem,51.07183,4.45474,WGS84,30
Event,2017-10-04T21:40:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2609:event-receiver-deployment,receiver deployment,2017-03-15T00:00:00Z/2017-10-04T00:00:00Z,"recover latitude: 51.02780 | recover longitude: 3.78690 | location name: s-1 | location description: Andere locatie omwille van slijk:
Stukje stroomaf vorige locatie aan zelfde oever; aan uitstroom vijver",s-1,51.02347,3.78826,WGS84,30
Event,2017-10-04T21:40:29Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2610:event-receiver-deployment,receiver deployment,2017-03-15T00:00:00Z/2017-10-04T00:00:00Z,"recover latitude: 51.11730 | recover longitude: 4.54960 | location name: Beneden Nete Lier | location description: Rechteroever, aan uitwateringsbuis, uit te lezen rond laag water
Ouderijstraat",bn-Lier,51.11731,4.54958,WGS84,30
Event,2017-10-04T21:40:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2614:event-receiver-deployment,receiver deployment,2017-03-15T00:00:00Z/2017-10-04T00:00:00Z,"recover latitude: 51.29650 | recover longitude: 4.28570 | location name: Fort Liefkenshoek | location description: Fort Liefkenshoek, Ketenislaan 3, Beveren",s-11,51.29646,4.2857,WGS84,30
Event,2017-10-04T21:41:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2615:event-receiver-deployment,receiver deployment,2017-03-15T00:00:00Z/2017-10-04T00:00:00Z,"recover latitude: 51.30300 | recover longitude: 4.28730 | location name: Fort Lilo | location description: Fort Lilo, Scheldelaan Antwerpen",s-12,51.30305,4.28731,WGS84,30
Event,2017-09-11T11:21:45Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2628:event-receiver-deployment,receiver deployment,2017-04-03T00:00:00Z/2017-09-11T00:00:00Z,"recover latitude: 51.00588 | recover longitude: 3.77876 | location name: Gontrode | location description: Gontrode Heirweg 4 Melle, onder de brug",s-2,51.00588,3.77876,WGS84,30
Event,2017-10-30T08:38:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2652:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-27T00:00:00Z,recover latitude: 51.23540 | recover longitude: 4.39670 | location name: Buoy near Palingplaat | location description: Buoy near Palingplaat,s-10a,51.23542,4.39667,WGS84,30
Event,2017-10-19T08:55:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2653:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-17T00:00:00Z,"recover latitude: 51.19068 | recover longitude: 4.33602 | location name: BURCHT | location description: Burcht, RO aan bord 'zinker olieleiding' ; petroleumkaai/benzineweg, jaagpad nemen aan Q8",s-9a,51.19068,4.33602,WGS84,30
Event,2017-10-19T08:38:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2654:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-16T00:00:00Z,"recover latitude: 51.19069 | recover longitude: 4.32954 | location name: Kruibeke | location description: Kruibeeksesteenweg 24, Kruibeke; Nabij Xella, op militair domein
Sleutelshof 17, Burcht, LO",s-9,51.19069,4.32954,WGS84,30
Event,2017-10-19T08:34:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2655:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-17T00:00:00Z,"recover latitude: 51.14319 | recover longitude: 4.33078 | location name: Hemiksem | location description: Scheldeboord 33, Hemiksem; RO SA overzetboot Jan Van Eyck aan overstort",s-8,51.14319,4.33078,WGS84,30
Event,2017-10-19T08:54:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2656:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-16T00:00:00Z,"recover latitude: 51.14222 | recover longitude: 4.32646 | location name: Veer Bazel | location description: Kallebeek 1, Kruibeke, Veer Bazel, niet afhankelijk van getij, LO",s-8a,51.14222,4.32646,WGS84,30
Event,2017-10-19T08:42:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2657:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-17T00:00:00Z,"recover latitude: 51.11414 | recover longitude: 4.24123 | location name: Bornem | location description: Buitenland 58-60, Bornem; RO onder de brug (aanlegsteiger)",s-7,51.11414,4.24123,WGS84,30
Event,2017-10-30T08:38:08Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2658:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-27T00:00:00Z,"recover latitude: 51.12290 | recover longitude: 4.21840 | location name: Temse | location description: Wilfordkaai 5, Temse; aan meerpaal nabij brug, niet afhankelijk van getij, LO",s-6,51.12287,4.2184,WGS84,30
Event,2017-10-19T08:39:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2659:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-16T00:00:00Z,"recover latitude: 51.09258 | recover longitude: 4.17083 | location name: Hamme | location description: Driegoten 66, Hamme, thv controlehuisje, aan houten constructie (paaltjes); LO",s-5,51.09258,4.17083,WGS84,30
Event,2017-10-19T08:52:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2660:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-17T00:00:00Z,"recover latitude: 51.07363 | recover longitude: 4.19007 | location name: Branst | location description: Bovenstraat 152, Branst Nabij 'Zates', Niet afhankelijk van getij, RO",s-4c,51.07363,4.19007,WGS84,30
Event,2017-10-19T08:53:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2662:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-16T00:00:00Z,"recover latitude: 51.05593 | recover longitude: 4.20024 | location name: Sint-Amands | location description: Kaai 22,Sint-Amands, LO nabij 'De Veerman', niet afhankelijk van getij",s-4b,51.05593,4.20024,WGS84,30
Event,2017-10-19T08:53:05Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2663:event-receiver-deployment,receiver deployment,2017-04-12T00:00:00Z/2017-10-16T00:00:00Z,"recover latitude: 51.03209 | recover longitude: 4.18166 | location name: Buggenhout | location description: Buggenhout, Briel 28, RO aan boom SA van staketsel",s-4a,51.03203,4.18166,WGS84,30
